airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration_min,days_left,price
Air_India,Chennai,Bangalore,Early_Morning,Evening,one,Economy,605,48,6308
Air_India,Chennai,Bangalore,Morning,Night,one,Economy,610,48,6308
Air_India,Chennai,Bangalore,Early_Morning,Night,one,Economy,835,48,6308
Air_India,Chennai,Bangalore,Morning,Night,one,Economy,840,48,6308
Air_India,Chennai,Bangalore,Early_Morning,Night,one,Economy,1065,48,6308
Air_India,Chennai,Bangalore,Evening,Afternoon,one,Economy,1170,48,6308
Air_India,Chennai,Bangalore,Evening,Evening,one,Economy,1395,48,6308
Vistara,Chennai,Bangalore,Early_Morning,Evening,one,Economy,750,48,7240
Vistara,Chennai,Bangalore,Early_Morning,Afternoon,two_or_more,Economy,535,48,8444
Vistara,Chennai,Bangalore,Early_Morning,Afternoon,one,Economy,540,48,9272
GO_FIRST,Chennai,Bangalore,Morning,Evening,one,Economy,580,48,9999
Indigo,Chennai,Bangalore,Early_Morning,Early_Morning,zero,Economy,50,49,1443
Indigo,Chennai,Bangalore,Early_Morning,Morning,zero,Economy,50,49,1443
Indigo,Chennai,Bangalore,Afternoon,Afternoon,zero,Economy,55,49,1443
Indigo,Chennai,Bangalore,Afternoon,Afternoon,zero,Economy,55,49,1443
Indigo,Chennai,Bangalore,Evening,Evening,zero,Economy,55,49,1443
Indigo,Chennai,Bangalore,Morning,Afternoon,zero,Economy,60,49,1443
Indigo,Chennai,Bangalore,Evening,Evening,zero,Economy,60,49,1443
Indigo,Chennai,Bangalore,Evening,Evening,zero,Economy,60,49,1443
Indigo,Chennai,Bangalore,Night,Night,zero,Economy,65,49,1443
AirAsia,Chennai,Bangalore,Afternoon,Evening,zero,Economy,70,49,1443
AirAsia,Chennai,Bangalore,Night,Night,zero,Economy,70,49,1443
AirAsia,Chennai,Bangalore,Night,Late_Night,zero,Economy,75,49,1443
Indigo,Chennai,Bangalore,Morning,Morning,zero,Economy,50,49,1549
Air_India,Chennai,Bangalore,Morning,Morning,one,Economy,1555,49,3038
Air_India,Chennai,Bangalore,Morning,Night,one,Economy,825,49,3048
Air_India,Chennai,Bangalore,Evening,Morning,one,Economy,915,49,3342
Air_India,Chennai,Bangalore,Early_Morning,Evening,one,Economy,730,49,3584
Air_India,Chennai,Bangalore,Afternoon,Early_Morning,one,Economy,1020,49,3584
Air_India,Chennai,Bangalore,Afternoon,Morning,one,Economy,1215,49,3584
Air_India,Chennai,Bangalore,Early_Morning,Early_Morning,one,Economy,1535,49,3584
Air_India,Chennai,Bangalore,Afternoon,Evening,one,Economy,1655,49,3584
Indigo,Chennai,Bangalore,Evening,Night,one,Economy,215,49,3992
Indigo,Chennai,Bangalore,Afternoon,Night,one,Economy,510,49,3992
Vistara,Chennai,Bangalore,Afternoon,Evening,one,Economy,315,49,4755
Vistara,Chennai,Bangalore,Afternoon,Evening,one,Economy,405,49,4755
Vistara,Chennai,Bangalore,Morning,Evening,one,Economy,480,49,4755
Vistara,Chennai,Bangalore,Afternoon,Night,one,Economy,505,49,4755
Vistara,Chennai,Bangalore,Morning,Evening,one,Economy,570,49,4755
Vistara,Chennai,Bangalore,Afternoon,Night,one,Economy,620,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Evening,one,Economy,645,49,4755
Vistara,Chennai,Bangalore,Morning,Night,one,Economy,670,49,4755
Vistara,Chennai,Bangalore,Night,Early_Morning,one,Economy,680,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Evening,one,Economy,735,49,4755
Vistara,Chennai,Bangalore,Night,Morning,one,Economy,740,49,4755
Vistara,Chennai,Bangalore,Morning,Night,one,Economy,785,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Night,one,Economy,835,49,4755
Vistara,Chennai,Bangalore,Night,Morning,one,Economy,855,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Night,one,Economy,950,49,4755
Vistara,Chennai,Bangalore,Afternoon,Early_Morning,one,Economy,1160,49,4755
Vistara,Chennai,Bangalore,Afternoon,Morning,one,Economy,1220,49,4755
Vistara,Chennai,Bangalore,Night,Evening,one,Economy,1275,49,4755
Vistara,Chennai,Bangalore,Morning,Early_Morning,one,Economy,1325,49,4755
Vistara,Chennai,Bangalore,Afternoon,Morning,one,Economy,1335,49,4755
Vistara,Chennai,Bangalore,Night,Evening,one,Economy,1365,49,4755
Vistara,Chennai,Bangalore,Morning,Morning,one,Economy,1385,49,4755
Vistara,Chennai,Bangalore,Night,Night,one,Economy,1465,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Early_Morning,one,Economy,1490,49,4755
Vistara,Chennai,Bangalore,Morning,Morning,one,Economy,1500,49,4755
Vistara,Chennai,Bangalore,Early_Morning,Morning,one,Economy,1550,49,4755
Vistara,Chennai,Bangalore,Night,Night,one,Economy,1580,49,4755
GO_FIRST,Chennai,Bangalore,Afternoon,Evening,one,Economy,300,49,4445
GO_FIRST,Chennai,Bangalore,Afternoon,Night,one,Economy,385,49,4445
GO_FIRST,Chennai,Bangalore,Afternoon,Late_Night,one,Economy,605,49,4445
GO_FIRST,Chennai,Bangalore,Afternoon,Late_Night,one,Economy,830,49,4445
GO_FIRST,Chennai,Bangalore,Afternoon,Late_Night,one,Economy,625,49,4612
GO_FIRST,Chennai,Bangalore,Afternoon,Late_Night,one,Economy,645,49,4612
GO_FIRST,Chennai,Bangalore,Early_Morning,Evening,one,Economy,690,49,4612
Vistara,Chennai,Bangalore,Early_Morning,Evening,two_or_more,Economy,745,49,5294
Air_India,Chennai,Bangalore,Evening,Morning,one,Economy,960,49,5316
Air_India,Chennai,Bangalore,Early_Morning,Night,one,Economy,970,49,5337
Air_India,Chennai,Bangalore,Early_Morning,Evening,one,Economy,595,49,5568
Vistara,Chennai,Bangalore,Evening,Morning,one,Economy,935,49,6161
Vistara,Chennai,Bangalore,Evening,Morning,one,Economy,1045,49,6161
Vistara,Chennai,Bangalore,Evening,Morning,one,Economy,1105,49,6161
Vistara,Chennai,Bangalore,Early_Morning,Evening,two_or_more,Economy,640,49,6432
Vistara,Chennai,Bangalore,Early_Morning,Evening,two_or_more,Economy,730,49,6432
Vistara,Chennai,Bangalore,Early_Morning,Evening,two_or_more,Economy,600,49,6437
Vistara,Chennai,Bangalore,Early_Morning,Evening,two_or_more,Economy,705,49,6437
Vistara,Chennai,Bangalore,Night,Morning,one,Economy,715,49,6437
Vistara,Chennai,Bangalore,Early_Morning,Night,two_or_more,Economy,800,49,6437
Vistara,Chennai,Bangalore,Night,Morning,one,Economy,825,49,6437
Vistara,Chennai,Bangalore,Night,Morning,one,Economy,885,49,6437
Vistara,Chennai,Bangalore,Early_Morning,Night,two_or_more,Economy,935,49,6437
Vistara,Chennai,Bangalore,Early_Morning,Night,two_or_more,Economy,975,49,6437
Vistara,Chennai,Bangalore,Night,Evening,one,Economy,1200,49,6437
Vistara,Chennai,Bangalore,Night,Evening,one,Economy,1305,49,6437
Air_India,Chennai,Bangalore,Evening,Night,one,Economy,415,49,6308
Air_India,Chennai,Bangalore,Early_Morning,Evening,one,Economy,605,49,6308
Air_India,Chennai,Bangalore,Morning,Night,one,Economy,610,49,6308
Air_India,Chennai,Bangalore,Early_Morning,Night,one,Economy,835,49,6308
Air_India,Chennai,Bangalore,Morning,Night,one,Economy,840,49,6308
Air_India,Chennai,Bangalore,Evening,Morning,one,Economy,955,49,6308
Air_India,Chennai,Bangalore,Early_Morning,Night,one,Economy,1065,49,6308
Air_India,Chennai,Bangalore,Evening,Afternoon,one,Economy,1170,49,6308
Air_India,Chennai,Bangalore,Morning,Morning,one,Economy,1380,49,6308
Air_India,Chennai,Bangalore,Evening,Evening,one,Economy,1395,49,6308
Air_India,Chennai,Bangalore,Morning,Afternoon,one,Economy,1595,49,6308
Air_India,Chennai,Bangalore,Evening,Morning,one,Economy,1045,49,6408
Vistara,Chennai,Bangalore,Early_Morning,Afternoon,one,Economy,540,49,6988
Vistara,Chennai,Bangalore,Early_Morning,Evening,one,Economy,750,49,7240
GO_FIRST,Chennai,Bangalore,Morning,Evening,one,Economy,580,49,10556
Vistara,Chennai,Bangalore,Early_Morning,Afternoon,two_or_more,Economy,535,49,12209
Indigo,Chennai,Kolkata,Evening,Night,zero,Economy,130,1,5987
Indigo,Chennai,Kolkata,Evening,Evening,zero,Economy,125,1,6197
Indigo,Chennai,Kolkata,Afternoon,Evening,zero,Economy,140,1,7457
Air_India,Chennai,Kolkata,Evening,Evening,one,Economy,1570,1,25833
Air_India,Chennai,Kolkata,Evening,Afternoon,one,Economy,2670,1,32439
Air_India,Chennai,Kolkata,Evening,Evening,one,Economy,1475,1,42349
Air_India,Chennai,Kolkata,Morning,Afternoon,zero,Economy,155,2,5043
Indigo,Chennai,Kolkata,Evening,Evening,zero,Economy,125,2,5147
Indigo,Chennai,Kolkata,Evening,Night,zero,Economy,130,2,5147
SpiceJet,Chennai,Kolkata,Evening,Night,zero,Economy,145,2,5147
AirAsia,Chennai,Kolkata,Morning,Afternoon,zero,Economy,140,2,6406
Indigo,Chennai,Kolkata,Afternoon,Evening,zero,Economy,140,2,6722
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,485,2,9153
Indigo,Chennai,Kolkata,Night,Morning,one,Economy,650,2,10523
Indigo,Chennai,Kolkata,Early_Morning,Morning,zero,Economy,145,2,10607
Indigo,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,595,2,13316
Indigo,Chennai,Kolkata,Night,Early_Morning,one,Economy,645,2,13600
Indigo,Chennai,Kolkata,Early_Morning,Afternoon,one,Economy,405,2,13720
Indigo,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,480,2,13773
Indigo,Chennai,Kolkata,Afternoon,Afternoon,zero,Economy,145,2,14177
Vistara,Chennai,Kolkata,Night,Night,two_or_more,Economy,1420,2,14840
Air_India,Chennai,Kolkata,Night,Morning,one,Economy,760,2,15963
Air_India,Chennai,Kolkata,Early_Morning,Afternoon,two_or_more,Economy,1950,2,16061
Vistara,Chennai,Kolkata,Night,Evening,two_or_more,Economy,1260,2,16593
Vistara,Chennai,Kolkata,Morning,Night,two_or_more,Economy,2040,2,16835
Air_India,Chennai,Kolkata,Night,Night,one,Economy,1560,2,16803
AirAsia,Chennai,Kolkata,Morning,Afternoon,one,Economy,225,2,17164
Air_India,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,1040,2,17223
Air_India,Chennai,Kolkata,Early_Morning,Morning,two_or_more,Economy,1590,2,17223
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,415,2,17485
Vistara,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,440,2,17958
Air_India,Chennai,Kolkata,Night,Evening,one,Economy,1370,2,17643
Indigo,Chennai,Kolkata,Early_Morning,Evening,one,Economy,670,2,17800
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,405,2,18482
Vistara,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,830,2,19670
Vistara,Chennai,Kolkata,Early_Morning,Morning,two_or_more,Economy,1600,2,19670
Vistara,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,2270,2,19670
Vistara,Chennai,Kolkata,Morning,Morning,one,Economy,1435,2,19743
Air_India,Chennai,Kolkata,Night,Night,one,Economy,1640,2,19442
Indigo,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,560,2,20320
Vistara,Chennai,Kolkata,Early_Morning,Evening,two_or_more,Economy,670,2,20793
SpiceJet,Chennai,Kolkata,Early_Morning,Night,one,Economy,870,2,20478
Indigo,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,445,2,21055
Indigo,Chennai,Kolkata,Morning,Night,two_or_more,Economy,650,2,21685
Air_India,Chennai,Kolkata,Morning,Evening,one,Economy,555,2,21948
Air_India,Chennai,Kolkata,Morning,Night,one,Economy,745,2,21948
Air_India,Chennai,Kolkata,Evening,Morning,one,Economy,960,2,21948
Air_India,Chennai,Kolkata,Morning,Morning,one,Economy,1385,2,21948
Air_India,Chennai,Kolkata,Evening,Night,one,Economy,455,2,22683
Air_India,Chennai,Kolkata,Evening,Morning,one,Economy,1005,2,22683
Air_India,Chennai,Kolkata,Evening,Afternoon,one,Economy,1205,2,23103
Air_India,Chennai,Kolkata,Early_Morning,Evening,one,Economy,780,2,23523
Air_India,Chennai,Kolkata,Early_Morning,Night,one,Economy,970,2,23523
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,525,2,23575
Air_India,Chennai,Kolkata,Evening,Evening,one,Economy,1570,2,23628
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,1940,2,23994
Vistara,Chennai,Kolkata,Night,Morning,two_or_more,Economy,750,2,25308
Vistara,Chennai,Kolkata,Night,Night,two_or_more,Economy,1420,2,25308
Vistara,Chennai,Kolkata,Morning,Morning,two_or_more,Economy,1370,2,27303
Air_India,Chennai,Kolkata,Early_Morning,Morning,one,Economy,1600,2,30558
Air_India,Chennai,Kolkata,Early_Morning,Afternoon,one,Economy,1800,2,30978
Air_India,Chennai,Kolkata,Early_Morning,Night,one,Economy,2490,2,31398
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,430,2,32658
SpiceJet,Chennai,Kolkata,Evening,Night,zero,Economy,145,3,5041
Indigo,Chennai,Kolkata,Evening,Night,zero,Economy,130,3,5042
AirAsia,Chennai,Kolkata,Afternoon,Night,two_or_more,Economy,335,3,5040
SpiceJet,Chennai,Kolkata,Morning,Morning,one,Economy,1450,3,5041
Air_India,Chennai,Kolkata,Morning,Morning,zero,Economy,155,3,5358
AirAsia,Chennai,Kolkata,Morning,Afternoon,zero,Economy,140,3,5408
Indigo,Chennai,Kolkata,Afternoon,Evening,zero,Economy,140,3,6197
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,670,3,6869
Indigo,Chennai,Kolkata,Night,Early_Morning,one,Economy,645,3,7326
Indigo,Chennai,Kolkata,Night,Morning,one,Economy,650,3,7326
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,485,3,7783
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,560,3,8239
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,635,3,8292
Indigo,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,590,3,8749
Indigo,Chennai,Kolkata,Early_Morning,Morning,zero,Economy,145,3,9032
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,650,3,9153
Indigo,Chennai,Kolkata,Night,Morning,one,Economy,720,3,9153
Indigo,Chennai,Kolkata,Evening,Morning,one,Economy,750,3,9153
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,415,3,10066
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,475,3,10119
Indigo,Chennai,Kolkata,Afternoon,Afternoon,zero,Economy,145,3,10607
GO_FIRST,Chennai,Kolkata,Morning,Afternoon,one,Economy,325,3,10608
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,405,3,10980
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1260,3,11783
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,445,3,11437
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,525,3,12350
SpiceJet,Chennai,Kolkata,Early_Morning,Night,one,Economy,870,3,12603
Indigo,Chennai,Kolkata,Evening,Early_Morning,one,Economy,655,3,12807
Indigo,Chennai,Kolkata,Evening,Early_Morning,one,Economy,570,3,13264
Air_India,Chennai,Kolkata,Early_Morning,Night,one,Economy,1040,3,13338
Air_India,Chennai,Kolkata,Early_Morning,Morning,one,Economy,1590,3,13338
Indigo,Chennai,Kolkata,Early_Morning,Afternoon,one,Economy,405,3,14177
Vistara,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,830,3,15785
Vistara,Chennai,Kolkata,Night,Morning,one,Economy,750,3,16173
Vistara,Chennai,Kolkata,Night,Morning,one,Economy,690,3,16908
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1350,3,16908
Vistara,Chennai,Kolkata,Morning,Morning,one,Economy,1435,3,17328
Air_India,Chennai,Kolkata,Night,Evening,two_or_more,Economy,1215,3,16996
Vistara,Chennai,Kolkata,Early_Morning,Evening,two_or_more,Economy,670,3,17538
Indigo,Chennai,Kolkata,Afternoon,Late_Night,one,Economy,665,3,18062
Air_India,Chennai,Kolkata,Night,Night,two_or_more,Economy,1560,3,18063
Air_India,Chennai,Kolkata,Early_Morning,Afternoon,one,Economy,1810,3,18234
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1370,3,18818
Air_India,Chennai,Kolkata,Night,Evening,two_or_more,Economy,1370,3,18483
Air_India,Chennai,Kolkata,Night,Night,two_or_more,Economy,1450,3,18602
Vistara,Chennai,Kolkata,Early_Morning,Morning,two_or_more,Economy,1600,3,19323
Indigo,Chennai,Kolkata,Evening,Night,one,Economy,360,3,19375
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1370,3,19443
Indigo,Chennai,Kolkata,Early_Morning,Afternoon,one,Economy,430,3,19165
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1185,3,19658
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,1940,3,19668
Air_India,Chennai,Kolkata,Night,Morning,two_or_more,Economy,760,3,19323
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,440,3,19848
Vistara,Chennai,Kolkata,Early_Morning,Morning,two_or_more,Economy,1540,3,20058
Air_India,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,2300,3,19757
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1185,3,20283
Air_India,Chennai,Kolkata,Early_Morning,Evening,two_or_more,Economy,780,3,19953
Air_India,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,970,3,19953
Air_India,Chennai,Kolkata,Early_Morning,Evening,two_or_more,Economy,2125,3,19998
Air_India,Chennai,Kolkata,Early_Morning,Morning,two_or_more,Economy,1610,3,20373
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,500,3,20739
Air_India,Chennai,Kolkata,Morning,Evening,one,Economy,555,3,21213
Air_India,Chennai,Kolkata,Morning,Night,one,Economy,745,3,21213
Vistara,Chennai,Kolkata,Morning,Morning,one,Economy,1370,3,21633
AirAsia,Chennai,Kolkata,Morning,Afternoon,one,Economy,225,3,21364
Indigo,Chennai,Kolkata,Evening,Late_Night,one,Economy,375,3,22630
Indigo,Chennai,Kolkata,Evening,Late_Night,one,Economy,405,3,22630
Indigo,Chennai,Kolkata,Evening,Late_Night,one,Economy,460,3,22630
Indigo,Chennai,Kolkata,Afternoon,Late_Night,one,Economy,655,3,22630
Indigo,Chennai,Kolkata,Afternoon,Late_Night,one,Economy,740,3,22630
Indigo,Chennai,Kolkata,Evening,Late_Night,one,Economy,460,3,23365
Air_India,Chennai,Kolkata,Night,Afternoon,two_or_more,Economy,1090,3,23418
Vistara,Chennai,Kolkata,Early_Morning,Night,two_or_more,Economy,830,3,26253
Air_India,Chennai,Kolkata,Night,Afternoon,two_or_more,Economy,970,3,27828
Vistara,Chennai,Kolkata,Morning,Night,one,Economy,600,3,28563
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,425,3,29403
SpiceJet,Chennai,Kolkata,Evening,Night,zero,Economy,145,4,5041
SpiceJet,Chennai,Kolkata,Early_Morning,Morning,zero,Economy,150,4,5041
Indigo,Chennai,Kolkata,Evening,Evening,zero,Economy,125,4,5042
Indigo,Chennai,Kolkata,Afternoon,Evening,zero,Economy,140,4,5042
AirAsia,Chennai,Kolkata,Morning,Afternoon,zero,Economy,140,4,5043
AirAsia,Chennai,Kolkata,Evening,Night,one,Economy,300,4,5040
AirAsia,Chennai,Kolkata,Evening,Late_Night,one,Economy,570,4,5040
Indigo,Chennai,Kolkata,Evening,Night,one,Economy,375,4,5042
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,455,4,5042
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,580,4,5042
Air_India,Chennai,Kolkata,Early_Morning,Morning,zero,Economy,155,4,5358
Indigo,Chennai,Kolkata,Evening,Night,zero,Economy,130,4,5410
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,640,4,5499
Indigo,Chennai,Kolkata,Evening,Night,one,Economy,435,4,5956
Indigo,Chennai,Kolkata,Night,Early_Morning,one,Economy,645,4,5956
AirAsia,Chennai,Kolkata,Morning,Afternoon,one,Economy,225,4,5987
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,405,4,6869
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,505,4,6869
Indigo,Chennai,Kolkata,Night,Morning,one,Economy,650,4,6869
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,650,4,7326
Indigo,Chennai,Kolkata,Early_Morning,Morning,zero,Economy,145,4,7457
Indigo,Chennai,Kolkata,Early_Morning,Evening,one,Economy,670,4,7783
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,700,4,8035
Indigo,Chennai,Kolkata,Afternoon,Evening,one,Economy,410,4,9153
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,445,4,9153
Indigo,Chennai,Kolkata,Late_Night,Morning,one,Economy,415,4,9610
Indigo,Chennai,Kolkata,Evening,Night,one,Economy,425,4,10066
Indigo,Chennai,Kolkata,Morning,Afternoon,one,Economy,325,4,10523
GO_FIRST,Chennai,Kolkata,Morning,Afternoon,one,Economy,325,4,10608
Vistara,Chennai,Kolkata,Night,Night,one,Economy,1540,4,11069
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,620,4,10980
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,525,4,11757
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,500,4,11893
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,735,4,11893
Indigo,Chennai,Kolkata,Afternoon,Night,one,Economy,415,4,11920
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1260,4,12408
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,560,4,12340
Air_India,Chennai,Kolkata,Night,Evening,two_or_more,Economy,1215,4,12576
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1350,4,13122
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,525,4,12807
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,665,4,12812
Air_India,Chennai,Kolkata,Night,Morning,two_or_more,Economy,760,4,12918
Air_India,Chennai,Kolkata,Night,Evening,two_or_more,Economy,1370,4,12918
Air_India,Chennai,Kolkata,Night,Night,two_or_more,Economy,1560,4,12918
Indigo,Chennai,Kolkata,Morning,Evening,one,Economy,510,4,13022
Indigo,Chennai,Kolkata,Morning,Night,one,Economy,585,4,13022
Air_India,Chennai,Kolkata,Night,Afternoon,two_or_more,Economy,1090,4,13338
Air_India,Chennai,Kolkata,Morning,Morning,one,Economy,1415,4,13601
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,425,4,14014
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,610,4,14014
Vistara,Chennai,Kolkata,Night,Morning,one,Economy,690,4,14014
Vistara,Chennai,Kolkata,Evening,Morning,one,Economy,925,4,14014
Vistara,Chennai,Kolkata,Night,Evening,one,Economy,1405,4,14014
Vistara,Chennai,Kolkata,Evening,Evening,one,Economy,1495,4,14014
Vistara,Chennai,Kolkata,Evening,Evening,one,Economy,1585,4,14014
Air_India,Chennai,Kolkata,Morning,Evening,two_or_more,Economy,1840,4,14077
Air_India,Chennai,Kolkata,Morning,Night,two_or_more,Economy,745,4,15123
Air_India,Chennai,Kolkata,Morning,Morning,two_or_more,Economy,1385,4,15123
Indigo,Chennai,Kolkata,Morning,Afternoon,one,Economy,355,4,15175
Vistara,Chennai,Kolkata,Morning,Evening,one,Economy,440,4,15543
